investment_amount,annual_turnover,years_in_business,number_of_employees,udyam_registered,gst_registered,gender,social_category,minority_status,disability_status,age,rural_urban,state,north_east_region,aspirational_district,exporter,startup_dpiit,green_business,women_owned,investment_turnover_ratio,turnover_per_employee,compliance_score,msme_category,mudra,standup_india,cgtmse,startup_seed,clcss,export_scheme,neids,aspirational_scheme
182463217,101142129,1,17,1,1,1,3,0,0,51,1,21,0,0,0,0,0,1,1.8040278269797165,5619007.166666667,2,2,0,1,1,0,0,0,0,0
282128533,1612948357,1,12,1,1,1,0,0,0,64,0,6,0,0,0,0,0,0,0.17491479600117488,124072950.53846154,2,2,0,0,1,0,0,0,0,0
376311398,475861246,10,182,1,1,0,3,1,0,48,0,13,0,0,0,0,1,0,0.7908006806025959,2600334.6775956284,2,2,0,1,1,0,0,0,0,0
21208188,431419641,21,7,1,1,0,3,0,1,59,0,18,0,0,0,0,0,0,0.04915906911813719,53927455.125,2,1,0,1,1,0,0,0,0,0
142984854,1514070486,4,246,1,1,0,2,0,0,49,0,12,0,0,0,0,1,0,0.09443738268970037,6129840.024291498,2,2,0,1,1,0,0,0,0,0
23811646,745535404,8,157,1,1,0,3,0,0,30,1,20,0,0,0,0,0,0,0.03193898752534764,4718578.506329114,2,2,0,1,1,0,0,0,0,0
33419676,335420178,19,174,1,0,0,0,0,0,47,0,12,0,1,0,0,0,0,0.09963525778215031,1916686.7314285715,1,1,0,0,1,0,0,0,0,1
175598136,1603532725,20,181,1,1,1,2,0,0,21,1,13,0,0,1,0,0,0,0.10950704850160944,8810619.368131869,2,2,0,1,1,0,0,1,0,0
57530565,1793446814,16,281,1,0,0,3,0,0,59,0,17,1,1,0,0,0,0,0.03207821080548742,6359740.475177305,1,2,0,1,1,0,0,0,1,1
271240877,1820996671,11,237,1,1,0,3,0,0,23,0,18,0,0,0,0,0,1,0.1489518795781742,7651246.516806723,2,2,0,1,1,0,0,0,0,0
462837799,1291229035,17,157,0,1,0,3,0,0,32,0,1,0,0,0,0,0,1,0.35844748382811303,8172335.664556962,1,2,0,1,0,0,0,0,0,0
93537274,2390881523,2,251,1,1,0,2,0,0,46,0,9,0,1,0,0,0,0,0.039122504842276744,9487625.091269841,2,2,0,1,1,0,0,0,0,1
425328673,915947995,4,221,1,0,1,3,0,0,48,0,10,0,1,0,1,0,0,0.46435897546305677,4125891.8693693695,1,2,0,1,1,1,0,0,0,1
315196272,1720744017,20,223,1,1,0,2,0,1,39,0,12,0,0,1,0,0,0,0.18317441101224854,7681892.933035715,2,2,0,1,1,0,0,1,0,0
327662596,826307570,19,211,0,1,0,0,0,0,54,1,16,0,0,1,0,0,0,0.396538295786715,3897677.216981132,1,2,0,0,0,0,0,1,0,0
163936877,1969124156,13,134,1,1,0,2,0,0,42,1,7,0,0,0,0,0,0,0.08325370262572021,14586104.859259259,2,2,0,1,1,0,0,0,0,0
409695447,1162945403,15,259,1,1,0,1,1,0,57,0,18,0,0,0,0,0,0,0.35229121297597904,4472866.934615385,2,2,0,1,1,0,0,0,0,0
129217277,2246288701,18,35,1,0,1,1,0,0,51,0,6,0,0,1,1,1,0,0.05752478605486037,62396908.36111111,1,2,0,1,1,0,0,1,0,0
172524284,1030183280,8,183,1,0,0,3,0,0,59,0,2,0,0,0,0,0,0,0.16746950487541448,5598822.173913044,1,2,0,1,1,0,0,0,0,0
399448051,2455373902,16,161,0,1,0,3,0,0,49,1,22,0,0,1,1,0,0,0.1626831866673953,15156629.024691358,1,2,0,1,0,0,0,1,0,0
202789108,1954457480,21,93,1,1,0,1,0,0,48,1,7,0,0,0,0,0,0,0.10375723696800135,20792100.85106383,2,2,0,1,1,0,0,0,0,0
153470044,642884814,6,197,0,1,0,0,0,1,57,1,27,0,0,0,0,0,0,0.23872090368163384,3246893.0,1,2,0,0,0,0,0,0,0,0
150698388,1931764079,9,206,1,1,0,2,1,0,23,1,14,0,0,1,0,0,1,0.07801076205951608,9332193.618357487,2,2,0,1,1,0,0,1,0,0
290540213,2331394439,3,18,1,0,0,1,0,0,43,1,5,0,0,1,0,1,1,0.12462078832100157,122704970.4736842,1,2,0,1,1,0,0,1,0,0
303808450,1196314032,9,234,1,0,0,2,1,0,45,1,8,0,0,1,1,0,0,0.2539537626572337,5090698.008510638,1,2,0,1,1,0,0,1,0,0
86242436,660980934,2,66,1,0,0,0,0,0,42,0,16,0,1,1,0,1,0,0.1304764349973271,9865387.074626865,1,2,0,0,1,0,0,1,0,1
301835695,2055302622,23,244,1,1,0,0,0,1,57,0,0,0,0,0,0,0,1,0.14685705726363002,8388990.293877551,2,2,0,1,1,0,0,0,0,0
443523025,360558673,8,276,1,1,0,1,0,0,57,0,17,0,0,0,1,0,0,1.230099445617553,1301655.8592057761,2,2,0,1,1,0,0,0,0,0
102093081,2309198923,12,199,1,0,0,3,0,0,33,0,13,0,0,1,0,0,0,0.04421147088668919,11545994.615,1,2,0,1,1,0,0,1,0,0
208605983,2219209839,0,18,1,1,0,0,1,0,63,0,14,0,1,0,0,1,1,0.09400011627561998,116800517.84210527,2,2,0,0,1,0,0,0,0,1
188948752,2112964957,14,72,1,1,0,0,0,0,42,0,19,1,0,1,0,0,0,0.08942351423510925,28944725.438356165,2,2,0,0,1,0,0,1,1,0
53193290,966818208,14,155,1,1,0,2,0,0,64,0,12,0,1,0,0,0,0,0.055018916177653414,6197552.615384615,2,2,0,1,1,0,0,0,0,1
356705200,1764474158,10,170,0,1,1,2,0,0,43,1,21,0,0,0,0,0,1,0.20215949220937274,10318562.32748538,1,2,0,1,0,0,0,0,0,0
115505647,544193968,9,282,1,1,0,1,0,0,54,1,24,0,0,0,0,0,1,0.21225087667224773,1922946.8833922262,2,2,0,1,1,0,0,0,0,0
28649561,2265857602,24,151,0,1,0,1,0,0,39,0,20,1,0,0,0,1,0,0.012644025362435805,14906957.907894736,1,2,0,1,0,0,0,0,1,0
197939350,1488197034,6,261,1,1,0,2,0,0,41,1,8,0,1,0,0,0,0,0.13300614457950455,5680141.351145038,2,2,0,1,1,0,0,0,0,1
9180961,1435643774,0,80,1,1,1,0,0,0,28,0,4,0,0,0,0,0,1,0.0063950132754902935,17723997.209876545,2,2,0,0,1,0,0,0,0,0
239862563,1456523973,6,106,0,1,0,3,0,0,29,1,17,1,0,0,0,0,0,0.16468150698630382,13612373.579439253,1,2,0,1,0,0,0,0,1,0
55396596,893073694,4,11,1,1,0,3,1,0,45,1,8,0,0,0,0,0,0,0.062029143070886215,74422807.83333333,2,2,0,1,1,0,0,0,0,0
153853510,2429571749,22,208,1,1,0,1,0,0,32,0,8,0,0,0,0,0,0,0.06332536176385818,11624745.210526315,2,2,0,1,1,0,0,0,0,0
304417921,1252004358,15,130,1,0,1,2,0,0,38,0,6,0,0,0,0,1,0,0.24314445777420812,9557285.175572518,1,2,0,1,1,0,0,0,0,0
412632101,503878429,24,171,0,1,1,0,0,0,57,1,3,0,1,0,0,0,0,0.818912016138496,2929525.75,1,2,0,0,0,0,0,0,0,1
264548592,2010525850,7,33,1,1,1,3,1,0,47,0,4,0,0,0,0,0,0,0.13158179083766477,59133113.23529412,2,2,0,1,1,0,0,0,0,0
410928760,934288182,21,24,1,1,0,3,0,0,39,0,0,0,0,0,0,0,0,0.43983084392709265,37371527.28,2,2,0,1,1,0,0,0,0,0
258924516,1435777237,1,197,0,1,0,3,0,0,58,1,21,0,0,0,0,1,1,0.1803375267048216,7251400.186868687,1,2,0,1,0,0,0,0,0,0
41345764,2233969268,7,46,1,1,0,0,0,0,25,0,24,0,1,0,0,0,0,0.01850775862217109,47531261.02127659,2,2,0,0,1,0,0,0,0,1
196343091,1721190322,13,274,1,1,0,0,0,0,51,1,14,0,0,0,0,0,0,0.11407401516049541,6258873.898181818,2,2,0,0,1,0,0,0,0,0
7159903,600217370,3,231,1,1,1,1,0,0,31,0,25,0,0,0,0,0,0,0.011928850023236,2587143.8362068967,2,2,0,1,1,0,0,0,0,0
408194223,2239690599,23,133,1,1,1,1,0,0,30,0,21,0,0,1,0,0,1,0.1822547377749409,16714108.947761195,2,2,0,1,1,0,0,1,0,0
6177234,1718015431,14,264,1,1,0,2,0,0,32,1,8,0,1,1,0,0,0,0.003595563744621824,6483077.098113207,2,2,0,1,1,0,0,1,0,1
235175176,1460956756,6,85,0,0,1,2,0,0,27,0,26,1,0,0,0,1,0,0.1609733997075452,16987869.255813953,0,2,0,1,0,0,0,0,1,0
304018244,767736938,19,5,1,1,0,2,1,0,59,0,1,0,0,0,0,0,0,0.3959927268785487,127956156.33333333,2,2,0,1,1,0,0,0,0,0
340442247,2281978708,7,269,1,0,0,2,0,0,54,1,20,0,0,0,0,0,1,0.14918730208012645,8451772.992592592,1,2,0,1,1,0,0,0,0,0
445508968,1827733210,10,221,1,1,0,2,0,0,48,0,11,0,0,0,0,0,1,0.24374945168077924,8233032.477477478,2,2,0,1,1,0,0,0,0,0
187769188,265602394,1,194,0,1,0,1,0,0,36,0,2,0,0,0,0,0,1,0.7069559293695376,1362063.558974359,1,2,0,1,0,0,0,0,0,0
481463369,2391739640,8,69,1,1,1,0,0,0,41,1,22,0,1,1,0,0,0,0.20130258358668898,34167709.14285714,2,2,0,0,1,0,0,1,0,1
406553944,1594380704,5,288,1,1,1,3,1,0,48,0,1,0,0,1,0,0,0,0.2549917612054895,5516888.2491349485,2,2,0,1,1,0,0,1,0,0
452812257,735887328,22,176,1,1,0,0,0,0,64,1,0,0,0,0,0,1,0,0.6153282427288539,4157555.525423729,2,2,0,0,1,0,0,0,0,0
1075112,323846809,0,239,1,1,1,1,1,0,38,0,9,1,0,0,0,0,1,0.0033198165515355856,1349361.7041666666,2,1,0,0,1,0,0,0,1,0
231269898,2263489130,2,179,0,1,1,3,0,0,58,1,22,0,0,0,1,0,0,0.10217407047933379,12574939.611111112,1,2,0,1,0,1,0,0,0,0
171905283,1868562014,9,256,1,1,0,3,0,0,57,0,7,0,0,1,0,0,1,0.09199870361273506,7270669.315175097,2,2,0,1,1,0,0,1,0,0
55845877,2377716916,4,211,1,1,0,0,0,0,46,0,5,0,0,0,0,0,0,0.0234871849549111,11215645.830188679,2,2,0,0,1,0,0,0,0,0
403309023,2347458510,11,227,1,1,1,3,0,0,64,1,18,0,0,0,0,1,0,0.1718066671296326,10295870.657894736,2,2,0,1,1,0,0,0,0,0
134931829,1300412769,22,72,0,0,1,1,0,0,60,0,25,1,0,1,0,0,0,0.10376076897491555,17813873.547945205,0,2,0,1,0,0,0,1,1,0
310317377,881774385,0,65,1,0,1,3,0,0,52,1,18,0,1,0,0,0,1,0.3519237822360606,13360217.954545455,1,2,0,0,1,0,0,0,0,1
183987286,1271916687,8,166,0,0,0,0,0,0,59,0,2,0,0,0,0,0,0,0.1446535671210566,7616267.586826348,0,2,0,0,0,0,0,0,0,0
12334908,2154463879,20,214,1,1,0,0,0,0,62,0,26,0,0,1,0,0,0,0.005725279553073779,10020762.227906976,2,2,0,0,1,0,0,1,0,0
463351706,2375212056,12,17,0,1,1,2,0,0,30,0,20,1,0,0,0,0,0,0.19507803719438596,131956225.33333333,1,2,0,1,0,0,0,0,1,0
290460173,2098554203,18,173,1,1,0,1,0,0,21,0,25,0,0,0,0,0,0,0.13840965958675805,12060656.33908046,2,2,0,1,1,0,0,0,0,0
5221632,489560769,6,129,1,1,1,3,0,0,48,0,12,0,0,1,0,0,1,0.010665952666101085,3765852.0692307693,2,1,0,1,1,0,0,1,0,0
425427121,308948560,15,3,0,1,0,3,0,0,21,0,19,0,0,0,0,0,0,1.3770160301863326,77237140.0,1,2,0,1,0,0,0,0,0,0
420081638,360769657,7,248,0,1,0,3,0,0,56,1,27,0,0,0,0,0,0,1.1644040142644148,1448874.124497992,1,2,0,1,0,0,0,0,0,0
231203424,1152651710,18,70,1,1,0,0,0,0,43,0,9,0,0,0,0,0,1,0.20058394204734756,16234531.126760563,2,2,0,1,1,0,0,0,0,0
458979870,1458619913,6,52,1,1,0,1,0,0,34,0,9,0,0,0,0,0,1,0.3146672176861559,27521130.433962263,2,2,0,1,1,0,0,0,0,0
238624512,344689480,22,259,1,0,0,3,0,0,61,1,24,0,0,0,0,0,0,0.6922883498147714,1325728.7692307692,1,2,0,1,1,0,0,0,0,0
346114208,1335274078,3,239,0,1,1,1,0,0,28,0,13,1,0,0,0,0,0,0.2592083628697476,5563641.991666666,1,2,0,1,0,0,0,0,1,0
247931683,605076093,9,94,1,0,0,3,0,0,56,1,0,0,0,0,0,1,0,0.40975289795534375,6369222.031578948,1,2,0,1,1,0,0,0,0,0
53326755,429208464,24,47,0,1,0,2,1,0,27,1,12,0,0,0,0,1,0,0.12424441582250713,8941843.0,1,1,0,1,0,0,1,0,0,0
424579825,2412563760,0,75,1,0,1,2,1,0,30,0,24,0,0,0,0,1,0,0.1759869860699611,31744260.0,1,2,0,0,1,0,0,0,0,0
313648058,2223481609,16,91,1,1,0,2,0,0,49,0,11,0,0,0,0,0,0,0.14106168298823935,24168278.358695652,2,2,0,1,1,0,0,0,0,0
369471296,1767513393,20,86,1,1,0,0,0,0,37,0,23,0,0,0,0,0,0,0.209034509868048,20316245.896551725,2,2,0,0,1,0,0,0,0,0
402616251,719038070,12,6,1,0,0,3,0,0,41,0,5,0,0,0,0,0,1,0.5599373207597516,102719724.28571428,1,2,0,1,1,0,0,0,0,0
470396681,2091915183,18,230,1,1,0,0,0,0,32,0,8,0,0,0,1,0,1,0.22486412670925954,9055909.883116882,2,2,0,1,1,0,0,0,0,0
475138824,1610987547,12,43,0,0,0,0,0,1,47,1,5,0,0,0,0,0,0,0.29493637277946233,36613353.34090909,0,2,0,0,0,0,0,0,0,0
152958851,1826998202,8,198,1,0,1,0,0,0,21,1,22,0,0,0,0,0,1,0.0837214019963653,9180895.487437187,1,2,0,1,1,0,0,0,0,0
184100187,459441969,4,182,1,1,0,2,1,0,33,1,19,0,0,0,0,0,0,0.40070389520574273,2510611.8524590163,2,2,0,1,1,0,0,0,0,0
464080861,1827710515,22,169,0,1,1,1,0,0,49,1,5,0,0,0,0,0,0,0.2539137663964724,10751238.323529411,1,2,0,1,0,0,0,0,0,0
462789743,2121050097,0,203,0,0,0,1,0,0,60,0,12,0,0,0,0,0,0,0.21818897320547873,10397304.397058824,0,2,0,0,0,0,0,0,0,0
462395841,1697681218,1,194,0,1,1,1,0,0,29,0,2,0,0,0,0,0,0,0.27236906188569904,8706057.528205128,1,2,0,1,0,0,0,0,0,0
231300342,1432129779,10,31,0,1,0,3,0,0,25,0,27,0,0,1,1,0,0,0.1615079479738212,44754055.59375,1,2,0,1,0,0,0,1,0,0
1220113,47298249,3,102,1,1,1,0,0,0,56,0,4,0,0,0,0,0,0,0.025796155248872844,459206.3009708738,2,0,1,0,1,0,0,0,0,0
278737417,1454197076,8,64,1,1,1,0,0,0,56,1,9,0,0,0,0,0,0,0.19167788287336793,22372262.707692306,2,2,0,0,1,0,0,0,0,0
105355383,844593998,4,91,1,1,1,3,0,0,57,1,19,0,0,0,0,0,0,0.12474086143725963,9180369.543478262,2,2,0,1,1,0,0,0,0,0
167422679,1166215830,4,250,0,1,0,0,1,0,34,1,15,0,0,0,0,0,1,0.1435606296447197,4646278.207171314,1,2,0,1,0,0,0,0,0,0
72302252,167585038,24,183,1,0,0,1,0,0,44,0,19,0,1,0,0,1,0,0.4314361975951803,910788.25,1,1,0,1,1,0,1,0,0,1
348697687,629974537,7,280,1,1,0,0,0,0,38,1,17,0,0,0,0,0,1,0.5535107626841896,2241902.2669039145,2,2,0,1,1,0,0,0,0,0
225163953,1217684582,1,205,0,1,0,3,0,1,33,0,21,0,0,0,0,0,0,0.18491155767552328,5911090.203883495,1,2,0,1,0,0,0,0,0,0
331682133,2467374199,6,89,1,1,1,3,0,0,53,0,18,0,0,0,0,1,0,0.13442717079557692,27415268.877777778,2,2,0,1,1,0,0,0,0,0
391991916,2499817369,16,293,1,1,0,1,0,0,32,0,22,0,1,1,0,0,0,0.156808221554201,8502780.166666666,2,2,0,1,1,0,0,1,0,1
490118928,1399689715,10,285,1,1,0,0,1,0,41,0,24,0,0,0,0,0,1,0.35016255559885817,4894019.982517483,2,2,0,1,1,0,0,0,0,0
297240452,2374232216,14,159,1,1,0,3,0,0,60,1,11,0,0,0,0,0,0,0.1251943469858155,14838951.35,2,2,0,1,1,0,0,0,0,0
264300362,2466493103,24,130,1,1,1,3,0,0,51,0,14,1,0,0,0,0,1,0.10715633527268925,18828191.6259542,2,2,0,1,1,0,0,0,1,0
217368518,1256060872,2,248,1,1,1,3,0,0,52,0,0,1,1,0,0,0,0,0.173055719410185,5044421.172690763,2,2,0,1,1,0,0,0,1,1
279582556,1727948591,12,140,0,0,0,1,0,0,61,1,21,1,0,0,0,0,1,0.16180027420630577,12254954.54609929,0,2,0,1,0,0,0,0,1,0
38299721,500755273,17,189,0,0,1,0,0,0,54,0,6,0,0,0,0,1,0,0.07648390938364835,2635554.068421053,0,2,0,0,0,0,0,0,0,0
10631792,1047882393,19,91,1,1,1,2,0,0,33,1,24,0,0,1,0,0,0,0.010145978270916536,11390026.010869564,2,2,0,1,1,0,0,1,0,0
478755566,2146920226,19,56,1,1,1,0,1,0,49,1,27,0,0,0,0,0,0,0.22299643926173696,37665267.12280702,2,2,0,0,1,0,0,0,0,0
99672369,1664784763,2,226,1,0,0,1,0,0,50,0,3,0,0,0,1,0,0,0.05987102426413124,7333853.581497798,1,2,0,1,1,1,0,0,0,0
498469430,1614604574,1,165,0,0,1,1,0,0,50,0,14,0,0,0,0,0,0,0.3087253917882649,9726533.578313254,0,2,0,1,0,0,0,0,0,0
200192853,2285852586,4,36,1,1,0,3,0,0,29,1,15,0,0,1,0,0,0,0.08757907405688711,61779799.62162162,2,2,0,1,1,0,0,1,0,0
42666130,240570213,19,29,1,1,1,3,0,0,26,0,6,0,1,1,0,0,0,0.17735416737834386,8019007.1,2,1,0,1,1,0,0,1,0,1
136347069,2175433934,4,80,1,0,0,1,1,1,24,0,27,0,0,1,0,0,0,0.06267580311511506,26857209.061728396,1,2,0,1,1,0,0,1,0,0
120557977,917010229,12,169,0,1,1,2,0,0,63,0,7,0,0,0,0,1,1,0.13146851916799226,5394177.8176470585,1,2,0,1,0,0,0,0,0,0
150280705,1831530637,7,33,1,1,0,2,0,0,35,1,21,1,0,0,0,0,1,0.08205197438799273,53868548.14705882,2,2,0,1,1,0,0,0,1,0
368323033,1067558269,15,93,1,1,0,1,0,0,31,1,20,0,1,0,0,0,0,0.3450144534030915,11357002.861702127,2,2,0,1,1,0,0,0,0,1
162010467,1840867670,17,112,1,0,1,3,0,0,51,1,15,0,1,0,0,0,0,0.08800766592418473,16290864.336283186,1,2,0,1,1,0,0,0,0,1
489041378,1539377267,24,209,1,1,0,1,0,0,48,1,17,0,1,0,0,0,0,0.3176878002332564,7330367.938095238,2,2,0,1,1,0,0,0,0,1
249499366,1719878509,15,194,1,1,0,3,0,1,58,1,16,0,0,1,0,0,0,0.14506801762410532,8819889.78974359,2,2,0,1,1,0,0,1,0,0
464953239,1892290514,0,264,0,1,0,3,0,0,56,0,11,1,0,1,0,0,1,0.24570922663003467,7140718.920754717,1,2,0,0,0,0,0,1,1,0
303859505,51118103,7,247,1,0,0,1,0,0,30,0,2,0,0,0,0,0,0,5.944263993046378,206121.38306451612,1,2,0,1,1,0,0,0,0,0
480689417,2231232659,20,118,1,1,0,0,0,1,50,1,15,0,0,0,0,0,1,0.2154367070801124,18749854.277310923,2,2,0,1,1,0,0,0,0,0
268232102,538363246,1,228,0,0,1,1,0,0,62,1,7,0,0,0,0,1,0,0.4982362809770333,2350931.2052401747,0,2,0,1,0,0,0,0,0,0
19725255,1396029555,23,9,0,1,1,0,0,0,35,0,4,0,1,0,0,1,0,0.014129539675734487,139602955.5,1,2,0,0,0,0,0,0,0,1
126566629,2426856400,4,199,1,1,0,2,0,0,21,1,11,0,1,0,0,0,0,0.052152500225331626,12134282.0,2,2,0,1,1,0,0,0,0,1
139687065,1941964184,14,277,1,1,0,3,0,0,32,0,25,1,0,0,1,0,0,0.07193081421323946,6985482.676258992,2,2,0,1,1,0,0,0,1,0
165005152,2292512798,13,129,1,0,0,2,0,0,50,0,4,0,0,0,0,0,0,0.0719756731879428,17634713.83076923,1,2,0,1,1,0,0,0,0,0
49502947,2376750043,2,62,0,1,1,3,1,1,25,0,8,0,0,1,0,0,1,0.02082799877293281,37726191.15873016,1,2,0,1,0,0,0,1,0,0
101643728,1453962737,6,2,1,1,1,3,0,0,45,0,8,0,0,0,0,1,0,0.06990806940473326,484654245.6666667,2,2,0,1,1,0,0,0,0,0
461940435,317471034,3,172,1,1,0,1,0,0,44,1,8,0,0,0,0,0,1,1.4550632469510172,1835092.6820809247,2,2,0,1,1,0,0,0,0,0
485098001,1228158171,10,245,1,1,1,3,0,1,43,0,27,0,0,1,0,0,0,0.3949800702054849,4992512.890243903,2,2,0,1,1,0,0,1,0,0
418287626,1575201655,11,88,1,1,0,2,0,0,51,0,7,0,0,0,0,0,0,0.2655454458206842,17698895.0,2,2,0,1,1,0,0,0,0,0
73436604,2397002106,14,83,1,1,0,3,0,0,47,0,25,1,0,0,0,0,1,0.030636854171108997,28535739.35714286,2,2,0,1,1,0,0,0,1,0
349590068,243359477,5,5,0,0,0,0,0,0,39,0,7,0,0,1,0,0,0,1.4365171674143713,40559912.833333336,0,2,0,0,0,0,0,1,0,0
148967545,279044843,23,39,1,1,0,0,0,0,57,1,1,0,1,0,0,1,0,0.5338480470185645,6976121.075,2,2,0,0,1,0,0,0,0,1
410611181,729841385,0,75,1,1,0,1,0,0,32,0,17,0,0,0,0,1,1,0.5626033120023698,9603176.118421054,2,2,0,0,1,0,0,0,0,0
467226792,2277363975,17,101,0,1,0,1,0,0,43,0,20,0,1,0,0,0,0,0.20516122891372196,22327097.79411765,1,2,0,1,0,0,0,0,0,1
30088602,1225544380,13,141,1,1,0,3,0,0,38,1,21,0,1,0,0,1,0,0.024551213702639463,8630594.225352112,2,2,0,1,1,0,0,0,0,1
326007886,1214067739,23,93,0,1,0,2,0,0,32,0,14,0,0,0,0,1,1,0.2685252850882933,12915614.244680852,1,2,0,1,0,0,0,0,0,0
122424811,79006904,6,119,1,1,0,1,0,0,41,1,20,0,0,0,0,0,0,1.5495457137575508,658390.8666666667,2,2,0,1,1,0,0,0,0,0
339583945,887493483,9,288,1,1,1,1,0,0,39,0,15,0,0,0,1,0,1,0.38263260646091685,3070911.705882353,2,2,0,1,1,0,0,0,0,0
471491666,1139837262,8,109,1,1,0,1,1,0,37,1,15,0,0,1,0,0,1,0.41364822971224446,10362156.927272728,2,2,0,1,1,0,0,1,0,0
295891282,474724395,1,43,1,1,0,0,0,0,59,0,23,0,1,0,0,1,0,0.6232906597873685,10789190.795454545,2,2,0,0,1,0,0,0,0,1
78590821,1331733672,7,136,1,1,0,2,0,0,29,0,26,0,0,1,0,0,1,0.059013917417105065,9720683.737226278,2,2,0,1,1,0,0,1,0,0
375182111,2267555444,21,217,1,1,0,1,0,0,26,0,0,0,0,0,0,0,0,0.16545664267097998,10401630.47706422,2,2,0,1,1,0,0,0,0,0
125235379,927593403,0,156,1,1,0,3,0,0,40,0,5,0,1,1,0,0,0,0.13501107107915572,5908238.23566879,2,2,0,0,1,0,0,1,0,1
333061751,2470070572,19,39,1,1,1,1,0,0,28,0,9,0,0,0,0,0,1,0.13483896154249678,61751764.3,2,2,0,1,1,0,0,0,0,0
294943802,813163719,1,282,1,1,0,1,1,0,38,0,25,0,1,0,0,0,1,0.3627114623362685,2873370.03180212,2,2,0,1,1,0,0,0,0,1
2668101,366856122,6,26,1,1,0,0,0,0,42,0,13,1,0,1,0,0,0,0.007272881199804862,13587263.777777778,2,1,0,0,1,0,0,1,1,0
248431328,1908807715,24,32,1,1,0,0,0,1,38,0,15,0,0,0,0,1,0,0.13015000197117813,57842658.03030303,2,2,0,0,1,0,0,0,0,0
328222037,134726021,15,46,1,1,0,1,0,0,41,0,20,0,0,0,1,0,0,2.4362185725338197,2866511.085106383,2,2,0,1,1,0,0,0,0,0
499025808,510610207,21,156,0,0,1,2,0,0,40,0,1,0,0,0,0,0,0,0.977312635316527,3252294.312101911,0,2,0,1,0,0,0,0,0,0
51729424,1339757995,3,244,1,0,0,0,0,0,21,1,26,0,0,0,0,0,0,0.03861102091157066,5468399.979591837,1,2,0,0,1,0,0,0,0,0
466393271,1255745707,20,35,0,1,0,1,0,0,50,0,7,0,0,0,0,0,1,0.3714074179419771,34881825.19444445,1,2,0,1,0,0,0,0,0,0
161524767,1906041392,16,278,1,1,1,2,0,0,42,0,6,0,0,1,0,1,0,0.08474357775922656,6831689.577060932,2,2,0,1,1,0,0,1,0,0
292959310,1807351354,3,242,0,1,0,1,0,0,29,1,25,0,1,0,0,0,1,0.1620931697589039,7437659.893004116,1,2,0,1,0,0,0,0,0,1
257455718,518020550,2,259,0,1,1,2,1,0,49,0,20,0,1,0,0,0,0,0.4969990428043848,1992386.7307692308,1,2,0,1,0,0,0,0,0,1
266921714,515339150,8,46,1,1,1,3,0,0,38,0,17,0,0,0,0,0,0,0.5179534942805073,10964662.765957447,2,2,0,1,1,0,0,0,0,0
228399733,2447126230,21,237,1,1,0,0,0,0,60,0,17,0,0,0,0,0,0,0.09333385834643526,10282042.983193276,2,2,0,0,1,0,0,0,0,0
238683614,1470937715,14,8,1,1,1,3,0,0,48,0,0,0,0,0,0,0,0,0.16226629544115925,163437523.8888889,2,2,0,1,1,0,0,0,0,0
263918936,2292604325,19,260,0,1,0,2,0,0,29,1,26,0,1,0,0,0,1,0.11511752508138641,8783924.616858238,1,2,0,1,0,0,0,0,0,1
177744470,1943391374,2,271,1,1,0,0,0,0,26,1,7,0,1,0,0,0,1,0.09146097501847769,7144821.227941177,2,2,0,1,1,0,0,0,0,1
424977883,15252399,11,44,0,1,0,0,0,0,42,0,27,0,1,0,0,0,0,27.863017164511813,338942.2,1,2,0,0,0,0,0,0,0,1
182184194,118868903,14,238,1,1,1,3,0,0,58,0,5,0,0,0,1,1,0,1.5326480506626021,497359.4267782427,2,2,0,1,1,0,0,0,0,0
486602973,214090575,19,167,1,1,0,2,0,0,22,0,1,0,0,0,0,0,0,2.272883664902653,1274348.6607142857,2,2,0,1,1,0,0,0,0,0
8118205,775987812,7,76,0,1,0,0,0,0,57,0,21,0,0,0,0,0,0,0.010461768682441924,10077763.792207792,1,2,0,0,0,0,0,0,0,0
273463932,856885713,11,157,1,1,0,2,0,0,27,0,19,0,0,0,0,0,0,0.3191369952049405,5423327.297468354,2,2,0,1,1,0,0,0,0,0
3986613,261202029,20,201,1,0,1,2,0,0,52,0,13,0,0,0,1,0,0,0.015262565149283105,1293079.3514851485,1,1,0,1,1,0,0,0,0,0
440318058,585886017,12,234,1,1,0,0,0,0,52,1,2,0,0,0,0,0,0,0.751542184780385,2493131.9872340425,2,2,0,0,1,0,0,0,0,0
130233203,1018743222,14,232,0,1,0,0,0,1,44,0,27,0,0,0,0,0,0,0.12783712329048788,4372288.506437768,1,2,0,0,0,0,0,0,0,0
248631069,1830286237,10,212,1,1,0,0,0,0,28,0,8,0,0,0,1,0,0,0.1358427243990456,8592893.1314554,2,2,0,0,1,0,0,0,0,0
482897042,2438715902,16,154,1,0,0,3,1,0,51,0,2,0,0,0,0,0,1,0.19801283183742785,15733650.980645161,1,2,0,1,1,0,0,0,0,0
344367176,1020775342,20,213,1,1,0,0,0,0,57,0,7,0,1,0,0,0,1,0.337358438721614,4769978.23364486,2,2,0,1,1,0,0,0,0,1
159191241,2161730112,23,87,1,0,0,0,0,0,40,0,25,1,0,0,0,0,0,0.07364066404158011,24565114.90909091,1,2,0,0,1,0,0,0,1,0
