credit_score,annual_revenue,monthly_expenses,existing_loans,monthly_emi,gst_months,collateral_value,loan_amount,years_in_business,debt_to_income,loan_to_income,profit_estimate,loan_approved
813,1535977,106759,1,81187,11,2372202,286272,1,0.6342829352262436,0.1863777908132739,254869,1
541,1278360,40342,0,28338,59,1616340,562699,2,0.26600957476767106,0.4401725648487124,794256,1
448,4039676,95412,4,23929,36,2379987,1585249,18,0.07108193825445407,0.39241983763054267,2894732,1
598,1253272,78314,4,59807,16,1571945,794179,14,0.5726482359775052,0.6336844675377731,313504,1
752,4749979,230660,2,78167,2,1889537,1012343,14,0.1974753993649235,0.2131257843455729,1982059,1
692,234635,118112,0,52600,58,1144451,935306,19,2.690135742749377,3.98621689006329,-1182709,1
511,3996505,179678,0,96740,37,2426635,1026645,6,0.29047380148404667,0.25688570388376847,1840369,1
837,4714991,116537,2,40081,28,427218,1300561,2,0.10200910245639917,0.2758353091236017,3316547,1
430,4020295,205545,2,99859,30,1913848,1042705,16,0.298064694257511,0.25936032057349023,1553755,1
628,2308969,29210,3,87609,34,746578,730067,1,0.45531490461760205,0.3161874412345943,1958449,1
555,4914978,100615,3,52519,58,171090,1507982,15,0.12822600630155415,0.3068135808542785,3707598,1
778,3539382,47154,4,49729,53,2704121,1738804,10,0.16860231531945408,0.49127333528847694,2973534,1
362,1904104,48687,1,94552,37,1876316,761115,8,0.595883418132623,0.39972343947599503,1319860,0
610,2419627,35473,4,38284,52,620838,734653,10,0.18986728119664725,0.3036224178354763,1993951,1
706,2520530,215651,0,51674,25,1572588,255790,4,0.24601492543234954,0.10148262468607792,-67282,1
404,4983791,108093,1,61964,12,2120506,1954198,12,0.14919726770243777,0.3921107446118828,3686675,1
314,1306358,193574,3,38461,52,2079621,870335,18,0.35329672264417566,0.6662300839432989,-1016530,1
558,3426487,296363,2,79771,56,2497819,726759,12,0.2793683443129946,0.21210032315896718,-129869,1
711,404635,195078,2,65581,18,2425162,1013814,1,1.9448935460353158,2.5055024898983036,-1936301,0
558,216291,132661,4,10126,31,2387419,1805754,1,0.5617986878788299,8.348724634866915,-1375641,0
559,3192529,84147,0,38492,46,1048317,661705,7,0.14468278909917498,0.20726671550986694,2182765,1
344,4317065,123833,0,99284,26,200159,449447,4,0.27597638673496927,0.10410938913358961,2831069,0
630,4616351,59984,2,21931,57,1128488,439164,10,0.05700866333604182,0.0951322808859205,3896543,1
464,2908497,65380,4,68830,38,2714695,1730986,1,0.28398172664438026,0.5951479406717628,2123937,1
492,2125259,265509,4,59414,12,2078675,790068,5,0.33547346464595607,0.37175139594750567,-1060849,1
820,1343111,93849,3,57969,51,2668119,261522,11,0.5179229415885954,0.19471361637273465,216923,1
700,626208,67227,3,19938,33,1669875,985803,5,0.3820711329143032,1.574242104859727,-180516,1
673,4894573,111588,3,96461,57,1196954,558150,15,0.23649294841449908,0.11403446225033317,3555517,1
364,4826870,38508,1,60993,18,2577716,1746880,18,0.15163366736622283,0.3619074058344227,4364774,1
686,3085157,233423,4,7729,18,806266,943330,17,0.030062651592771453,0.30576401784414864,284081,1
794,4402881,156046,4,75738,2,2954233,990879,8,0.206423021653322,0.22505241454402242,2530329,1
714,4271944,171233,3,6951,2,2264330,603606,16,0.01952553685160667,0.14129539151262283,2217148,1
329,754236,141725,2,82172,25,813294,1046956,19,1.3073679856172338,1.3881013369820587,-946464,0
565,277700,49730,3,22084,5,1817174,692931,16,0.9542960028808066,2.4952502700756214,-319060,0
627,1195774,98259,1,6296,12,604821,881910,2,0.06318250773139406,0.7375223077270454,16666,1
791,2102043,152157,2,14026,45,385028,989369,14,0.08007067410133856,0.47067020037173357,276159,1
516,914335,108115,4,55998,37,1850479,1144937,9,0.7349341324569223,1.2522073419479731,-383045,0
619,3243218,239251,1,55026,26,827297,1366787,18,0.20359778466942402,0.42142927179116546,372206,1
698,4908895,243278,1,58521,40,203069,1559350,4,0.14305704236900565,0.3176580472794794,1989559,1
404,1077714,166843,2,84122,23,434222,977703,12,0.9366715102522561,0.9072007972430534,-924402,0
629,2274903,41462,3,19225,9,734500,535981,3,0.10141091730064974,0.23560608957832488,1777359,1
346,1441111,295318,3,33038,15,1699182,934839,13,0.27510441596795804,0.6486932651266973,-2102705,1
613,1659920,204046,0,57905,22,975146,1719318,19,0.41861053544749144,1.0357836522242037,-788632,1
446,1774903,287755,2,95740,46,811068,1430641,6,0.6472917111526658,0.806038977904708,-1678157,0
761,203857,42393,3,85059,11,814501,648263,5,5.006980383307907,3.1799889137974167,-304859,0
785,4584395,163068,1,10371,27,433125,1713412,10,0.02714687543285428,0.37374877164816733,2627579,1
709,1864296,192679,3,93865,12,2664831,488589,10,0.604185172311693,0.26207694486283295,-447852,1
326,4333718,235287,3,93965,17,1330591,1199416,17,0.26018767257121944,0.2767637395880396,1510274,1
328,1468655,238164,1,45275,57,1257405,1327893,6,0.36993031038603347,0.9041558432715648,-1389313,0
570,4351183,99423,2,69159,1,1343357,853390,18,0.19073157805589883,0.19612827132299424,3158107,1
800,2987023,163396,0,86914,45,1300094,307827,2,0.34916637735966544,0.10305478062940929,1026271,1
552,3916067,20723,3,64476,16,472984,588464,8,0.19757373916227686,0.1502691348232806,3667391,1
684,3922709,119851,3,63776,22,1001248,1529754,13,0.19509782652753493,0.38997386754918606,2484497,1
359,1591639,78323,3,9294,22,2015987,1965300,16,0.07007116563492098,1.2347649184268543,651763,1
406,491900,224883,2,750,0,2974271,1170803,2,0.01829640170766416,2.380164667615369,-2206696,1
519,2956406,149923,1,24123,53,2022342,189964,5,0.09791483307773019,0.0642550448077835,1157330,1
740,2151420,146366,1,63974,42,198832,1382926,10,0.356828513261009,0.6427968504522594,395028,1
845,4988409,277444,1,73550,13,1585244,1226504,12,0.17693015949574303,0.24587077763671744,1659081,1
395,788150,47338,1,42732,11,1897979,213488,13,0.6506172682864937,0.27087229588276346,220094,0
388,982409,89389,1,94795,54,228986,883970,2,1.157908773229887,0.8997983528245365,-90259,0
530,3757528,44727,1,51238,13,2123278,1770184,8,0.16363311198213293,0.4711033424102229,3220804,1
574,2790815,39882,3,44230,48,1245717,938203,5,0.1901810044736036,0.3361752749644817,2312231,1
545,2148092,79556,3,48046,43,2619145,1011828,10,0.2684019120223901,0.47103569120875644,1193420,1
410,4684781,65054,1,12392,37,1099719,280778,7,0.03174193201347086,0.05993407162469281,3904133,1
533,1065020,218175,1,54853,57,2308278,1416789,19,0.6180503652513568,1.3302933278248297,-1553080,1
577,4078895,108589,2,41466,40,1442655,970195,7,0.12199186299230551,0.23785731184548756,2775827,1
776,2937224,213253,2,98632,43,250267,1231028,14,0.4029600738656636,0.4191127404651467,378188,1
716,4570643,113335,4,62423,48,1160840,1254711,14,0.16388853822098992,0.27451520497225446,3210623,1
427,494319,56959,3,80179,15,812062,873540,7,1.9464111231815893,1.7671584543584204,-189189,0
536,2640954,240148,1,57565,33,1243350,1247513,12,0.26156457098457603,0.47237210492874926,-240822,1
427,571879,110633,3,85807,17,415561,1141361,14,1.8005277340136638,1.9958085539073824,-755717,0
693,3156038,108437,4,15386,47,2436307,1570967,15,0.05850119675365126,0.49776555288624535,1854794,1
774,1748244,114058,2,28822,9,1341154,1135474,1,0.19783508480509585,0.649494006557437,379548,1
694,4932397,210118,4,76498,18,1262776,970532,2,0.18611153968344396,0.196766805267297,2410981,1
410,1682309,293816,0,12131,29,1160094,1952348,15,0.08653107128357514,1.1605168848291247,-1843483,1
389,499519,169175,2,58322,3,2803274,871371,9,1.401075834953225,1.7444201321671449,-1530581,0
579,1949677,28061,3,35861,6,2763946,1337210,19,0.22071963715015358,0.6858623248876609,1612945,1
632,3718287,250254,2,72489,15,1560807,177189,0,0.23394321094633094,0.047653395232804784,715239,1
523,1778698,258161,4,93036,50,83017,381584,4,0.6276681032980304,0.21452995393259564,-1319234,0
400,3388408,262118,1,79392,54,1163516,601069,2,0.28116566836107104,0.17738979485351233,242992,1
431,3998818,78219,4,82540,36,2337672,1792034,6,0.24769319333863157,0.44814092564352764,3060190,1
312,1776263,92250,4,52617,4,1305673,1062112,17,0.3554676306380305,0.5979474886320325,669263,0
756,2974274,57877,1,38958,54,2574244,561470,13,0.1571798697766245,0.18877547932705593,2279750,1
740,3265665,277183,3,75359,54,2837220,866902,13,0.2769138904327296,0.26545956183503205,-60531,1
397,3713780,279158,3,54566,38,9414,890641,13,0.176314159697128,0.23982061403744973,363884,1
419,1587213,167092,2,97145,56,1108691,201961,0,0.734457190055777,0.12724253140567776,-417891,0
592,4238195,256342,4,42797,48,1966163,1615579,17,0.12117517009009732,0.3811950606331233,1162091,1
300,1693340,224371,2,70471,32,2974407,416146,2,0.4993988212644832,0.24575454427344776,-999112,0
549,4029428,183923,1,96050,34,2952165,1728274,12,0.2860455627945207,0.4289129871535116,1822352,1
448,4324597,281369,0,75288,47,2056408,1714118,19,0.20891102685406293,0.3963647942224443,948169,1
694,4749122,36025,3,81806,53,2268620,952583,14,0.20670599744542253,0.20058086526309496,4316822,1
343,3536590,111551,1,39481,33,1463532,249039,19,0.13396294170373155,0.07041783186628928,2197978,1
343,3701651,35431,3,22458,56,920062,241391,17,0.07280427031073432,0.065211712287301,3276479,1
377,4331029,254607,2,23065,32,37161,1239738,2,0.06390629109156276,0.2862456012185557,1275745,0
525,1260385,207473,0,94229,52,281193,136623,18,0.8971449200046018,0.10839783082153469,-1229291,1
461,4917105,193130,4,81773,38,1004170,1184851,14,0.19956376770477752,0.24096516141103352,2599545,1
552,2970208,223180,3,28897,9,1631955,580488,17,0.1167473793081158,0.1954368178928883,292048,1
431,963720,76779,4,61988,2,2160254,1005469,0,0.7718590461959906,1.0433206740547047,42372,0
747,3476034,55662,2,20853,49,2860792,809996,17,0.07198893911854717,0.2330230371739747,2808090,1
773,906817,187257,3,33795,28,2267575,1727523,4,0.4472126129086684,1.9050403774962312,-1340267,1
408,4285123,71042,2,59070,34,1025608,1458196,11,0.16541882228351437,0.34029268238041244,3432619,1
334,3929167,224488,4,74560,30,157868,829434,18,0.22771238789290452,0.21109665229296692,1235311,1
766,3430389,185955,2,77121,59,1047196,439381,19,0.2697804826216502,0.12808489066400341,1198929,1
574,2491232,72215,2,79628,38,1052833,105256,18,0.38355962030031726,0.042250581238519734,1624652,1
486,4053576,189491,2,59930,14,1988601,496440,0,0.17741372062593622,0.12246964162013985,1779684,1
542,3402360,281724,1,45427,0,2686404,1882103,2,0.1602193771382217,0.5531757368414865,21672,1
563,808527,256676,1,7800,55,103257,1951611,0,0.11576607831278361,2.413785810492414,-2271585,0
821,2922951,175943,3,17772,18,2361208,776881,16,0.0729618799630921,0.26578652875125175,811635,1
840,257942,277891,2,50064,36,1982436,442443,8,2.3290817315520544,1.7152809546332122,-3076750,1
386,3355003,222101,2,56791,57,2991851,915945,4,0.2031270910935102,0.2730086977567531,689791,1
834,838466,52548,2,73208,26,23109,625488,4,1.0477419477951402,0.7459908928924965,207890,0
509,2648382,142911,1,38200,20,2028231,1858763,10,0.17308681300507253,0.7018485248729224,933450,1
345,4782112,286794,4,42229,53,1652155,1131649,16,0.1059674051966997,0.23664209453898194,1340584,1
766,837462,77278,2,49909,6,95926,1531021,15,0.7151464782879701,1.8281677258192013,-89874,0
839,4196906,195907,0,91900,42,884289,612485,4,0.26276499878720183,0.14593726902627793,1846022,1
325,3558365,36225,3,73579,32,113947,957802,11,0.24813306111093156,0.26916912683212657,3123665,0
565,1550655,65360,1,70728,53,501225,1753238,13,0.5473403174787429,1.1306435022619474,766335,1
474,2721969,217400,4,84753,1,1471832,1523981,9,0.373639817352806,0.5598818355389058,113169,0
815,764153,246411,0,51239,13,1849892,1182048,12,0.8046399084999993,1.5468734664393125,-2192779,1
610,3704953,250465,2,64567,41,1395727,1645040,14,0.20912653952695218,0.44401103063925507,699373,1
621,2637997,77573,1,92904,2,1411254,604816,5,0.42261154959615194,0.2292709203232604,1707121,1
434,4806136,71932,2,45621,13,2675555,1775216,4,0.11390688902686066,0.3693644957196384,3942952,1
354,998086,40881,3,85163,4,2524927,1833247,15,1.0239157747929537,1.8367625635466283,507514,0
842,742118,53557,1,45357,16,2743488,869033,5,0.7334197526538906,1.1710172775758032,99434,1
830,609421,220802,0,49055,38,1240909,1339645,10,0.9659332382704239,2.198225857001974,-2040203,1
455,766713,229166,4,73193,0,1530893,611465,8,1.1455603335276694,0.7975148458419252,-1983279,0
446,2778062,295619,4,34492,55,1314839,1374669,4,0.14899019532321453,0.4948302089730179,-769366,1
784,3947371,26671,3,64449,42,1162834,1469824,10,0.19592483199577643,0.3723551700612889,3627319,1
319,1677643,211656,4,9125,27,2054949,1564577,5,0.06527014388639299,0.9326042548980922,-862229,0
568,3978055,51764,4,33322,37,2730219,1085969,16,0.10051746393652174,0.27298994106416324,3356887,1
632,4794472,287299,3,24579,47,75528,1445939,8,0.061518348631507284,0.3015846166168037,1346884,1
700,2780129,149518,0,34052,58,2146035,887679,7,0.14698023005407304,0.3192941766371273,985913,1
605,2011703,249689,1,12260,13,545022,543138,6,0.0731320677058194,0.2699891584393919,-984565,1
327,4661839,272393,1,86896,16,1895738,1495235,4,0.22367825229485616,0.3207393048108268,1393123,0
766,2770372,85768,3,81465,14,662834,956324,16,0.3528695785259164,0.3451969627183642,1741156,1
559,1442116,140423,2,29081,45,1926252,459699,8,0.24198608156348034,0.31876700626024534,-242960,1
833,215091,80851,3,96520,6,2419986,1334690,18,5.384883607403378,6.205234063721867,-755121,1
400,3721140,64566,3,6158,41,2426173,1544165,11,0.019858430480981636,0.41497094976270715,2946348,1
652,3141937,240841,3,24663,50,2935550,209542,7,0.0941953960248089,0.06669198013836687,251845,1
599,4730948,163603,3,55255,6,1191156,1357699,15,0.1401537281745646,0.28698243988308475,2767712,1
595,574924,294335,4,12386,46,2350857,1205791,13,0.2585246049912684,2.0973050351002915,-2957096,1
652,642850,269104,4,21487,58,106626,447438,13,0.40109512327914754,0.6960224002488916,-2586398,1
429,4393584,218730,0,91752,23,1703929,1573637,18,0.25059814493133625,0.358167045400748,1768824,1
455,489112,23779,3,216,25,2077615,1258436,2,0.005299399728487544,2.572899458610707,203764,1
373,3517005,130678,1,41150,13,1086888,153861,6,0.14040355359176346,0.04374773422272644,1948869,1
641,3029419,281752,2,29910,46,810128,303376,5,0.11847816363467714,0.100143294803393,-351605,1
764,2208621,27317,4,72730,18,2021970,581487,4,0.39516060021162525,0.26328057190436926,1880817,1
389,1898265,207968,1,33973,52,628572,1504266,15,0.21476242779590837,0.7924425725596795,-597351,1
754,2662803,20159,4,35410,25,2480910,1868320,10,0.15957620597543265,0.7016365837052159,2420895,1
631,2742881,145373,0,22757,15,2697911,1107565,0,0.09956100902664024,0.4037962273973971,998405,1
647,4646011,77115,2,60650,33,1389387,248524,9,0.15665051158940432,0.05349190951119143,3720631,1
532,864393,218737,4,27423,1,2045005,180329,16,0.3807018335409935,0.2086192275967066,-1760451,1
401,3496718,39462,2,78353,0,1422990,665769,6,0.2688910000749274,0.19039825344794747,3023174,0
780,4573898,235221,2,28742,47,132466,827381,2,0.07540701607250533,0.18089187821853484,1751246,1
513,1632666,285061,1,32867,50,2066219,1814407,4,0.24157053555350574,1.1113154803248184,-1788066,1
407,4949780,262141,4,16983,35,338434,515464,11,0.041172738990419774,0.10413876980391047,1804088,1
464,2614430,211801,2,25435,34,270382,1449086,9,0.11674437640326954,0.5542646006969014,72818,1
634,4184817,250955,3,22168,42,2610333,884323,2,0.06356693733561108,0.2113170062155645,1173357,1
385,1546808,296493,2,71974,23,684782,1273418,15,0.5583679422397608,0.8232553749398762,-2011108,0
723,2705347,80715,2,95212,48,2644389,941046,5,0.42232807843134357,0.3478466902767002,1736767,1
663,3478395,185800,4,44851,4,1098779,1662792,15,0.15472998322502188,0.47803426580362496,1248795,1
359,4884624,181864,3,27257,54,637014,1976716,7,0.06696196063402218,0.40468130197943586,2702256,1
781,267824,27902,2,81475,28,1090222,1653671,19,3.6505316924547464,6.1744690543043195,-67000,1
549,3188733,141345,4,23564,40,1058378,1305115,19,0.08867722697384824,0.4092895203204533,1492593,1
416,4565807,99569,4,43200,0,953181,537548,8,0.11353962180179758,0.1177334039743686,3370979,1
844,2653843,55158,2,40510,56,2065141,583927,12,0.18317586986117868,0.22003072525390538,1991947,1
343,3991640,250795,0,36678,58,2514187,1951264,1,0.11026445270615587,0.48883767073182954,982100,1
808,3756071,23917,0,11773,8,2996767,274745,8,0.037612707534016264,0.07314691335706913,3469067,1
464,3073806,245019,1,13334,35,1779599,1224693,12,0.05205533465677405,0.3984288533498861,133578,1
667,2238560,228430,0,28701,15,2333194,538378,13,0.15385426345507827,0.240501929812022,-502600,1
591,4192850,123246,0,77168,14,2303840,1135992,12,0.22085598101529985,0.27093552118487424,2713898,1
585,4916344,44691,4,87740,9,806454,227134,18,0.21415913939301237,0.04619977772100569,4380052,1
503,1850702,90734,4,79468,36,2432931,513025,15,0.5152725830522689,0.2772056225151321,761894,1
823,1357060,46046,2,48528,15,223205,881860,17,0.42911588286442753,0.6498312528554375,804508,1
420,4787727,173458,2,1376,37,1590851,1519722,15,0.0034488181970275247,0.31742035416806347,2706231,1
487,1249659,172598,4,90683,47,301879,656931,1,0.8707943526994164,0.5256882077430723,-821517,0
312,2354261,138540,2,77889,35,1532347,1728231,0,0.3970112064890002,0.7340864075818272,691781,0
499,4326879,63798,4,59557,53,915544,233752,9,0.16517309589660353,0.05402323476112921,3561303,1
755,2928332,143293,0,11916,52,405089,1073995,13,0.04883052877884065,0.3667599848651041,1208816,1
747,1701093,209057,2,86579,14,2549264,1398658,16,0.6107532039694479,0.8222113664567429,-807591,1
370,4718681,267192,0,96799,2,490656,455032,17,0.2461679439656972,0.09643203259554947,1512377,1
429,1588975,94396,1,66261,18,1029277,121086,6,0.5004056073884108,0.07620384209946664,456223,0
342,1925713,101298,2,62216,40,2101516,1987408,16,0.3876964012809801,1.0320374842980236,710137,1
819,3788229,152040,4,50192,36,2114443,585974,3,0.15899355609177798,0.15468283464384017,1963749,1
312,4469322,287944,4,71805,47,986491,1375815,11,0.19279434330307818,0.3078352823985383,1013994,1
834,2242003,116585,1,49233,58,467999,947171,7,0.2635125822757597,0.4224664284570538,842983,1
